TIMESTAMP,ContextTokens,GeneratedTokens
1700158823110,1156,388
1700158823284,1191,409
1700158823589,1156,408
1700158823679,1102,612
1700158823765,1149,385
1700158823819,1064,394
1700158824102,1182,388
1700158824392,981,400
1700158824475,1339,69
1700158825064,1033,406
1700158825169,1112,431
1700158825391,3411,64
1700158825836,1051,382
1700158825867,4138,84
1700158825872,1010,397
1700158825926,1115,413
1700158826257,1025,407
1700158826323,1143,393
1700158826360,1226,379
1700158826788,1024,419
1700158827038,1136,418
1700158827113,1083,399
1700158827165,1989,83
1700158827220,1046,438
1700158827343,1025,375
1700158827426,1317,192
1700158827548,1083,407
1700158827553,1036,538
1700158827689,1035,398
1700158828084,398,94
1700158828287,1179,511
1700158828486,1009,399
1700158828509,1030,396
1700158828512,403,94
1700158828556,1003,372
1700158828586,181,136
1700158828740,1037,390
1700158828941,1070,387
1700158828942,1054,397
1700158829156,1171,402
1700158829288,1474,94
1700158829838,1111,396
1700158829842,983,373
1700158830067,1150,389
1700158830141,986,426
1700158830235,1015,446
1700158830426,1010,415
1700158830730,1317,135
1700158830765,1142,458
1700158830765,1082,385
1700158830853,4082,50
1700158831655,1170,422
1700158831666,1785,91
1700158831714,1896,68
1700158832347,1312,157
1700158832649,1039,397
1700158832656,1172,402
1700158832673,2275,99
1700158833376,995,452
1700158833377,1020,400
1700158833403,1140,404
1700158833449,1088,421
1700158833512,998,399
1700158833545,420,112
1700158833678,1171,402
1700158834032,4087,103
1700158834152,1189,415
1700158834276,1119,395
1700158834281,1076,51
1700158834376,1191,409
1700158834702,1009,396
1700158834792,1054,411
1700158835648,1323,205
1700158835719,1046,399
1700158836897,1896,68
1700158837016,402,87
1700158837200,998,387
1700158837291,1170,394
1700158837323,3243,116
1700158837357,375,67
1700158837417,981,401
1700158838075,373,56
1700158838252,1015,414
1700158838470,1082,385
1700158838573,1140,401
1700158838866,1015,572
1700158838887,991,414
1700158839415,1227,420
1700158839684,1024,429
1700158839785,1149,423
1700158840042,2227,82
1700158840265,1063,428
1700158840290,1059,525
1700158840389,1085,442
1700158840464,1023,446
1700158840957,4079,58
1700158840979,1282,66
1700158841340,421,77
1700158841474,1144,498
1700158841487,373,72
1700158841526,324,18
1700158841593,1072,415
1700158841707,1136,500
1700158842077,1141,411
1700158842505,1012,416
1700158842754,405,90
1700158843121,1035,398
1700158843327,1057,439
1700158843427,391,90
1700158843472,1094,376
1700158843568,1050,438
1700158843667,1148,614
1700158843979,1142,361
1700158844275,1106,434
1700158844496,2492,39
1700158844618,1226,407
1700158844620,958,554
1700158844732,1082,391
1700158844736,245,14
1700158845176,1018,390
1700158845450,395,85
1700158845777,435,114
1700158846029,379,81
1700158846338,1099,410
1700158846508,1339,72
1700158846564,1317,235
1700158846844,1017,537
1700158846861,1139,674
1700158847119,1033,427
1700158847170,1009,397
1700158847647,1020,400
1700158847648,1008,395
1700158847661,1046,418
1700158848026,1054,419
1700158848038,1202,411
1700158848719,1102,396
1700158848836,1139,429
1700158848925,1785,137
1700158849425,1075,516
1700158849427,1179,511
1700158849492,1065,439
1700158849695,1230,413
1700158849916,1314,164
1700158849958,1029,71
1700158850071,4073,36
1700158850206,1051,420
1700158850707,990,559
1700158850796,1136,375
1700158850910,1315,183
1700158850946,4081,41
1700158851028,1139,418
1700158851382,1139,428
1700158851507,1180,414
1700158851727,1034,519
1700158851825,1166,401
1700158851884,181,246
1700158851899,4086,53
1700158851966,396,136
1700158852131,1314,243
1700158852638,1176,548
1700158852787,1085,409
1700158852807,1282,66
1700158853202,1148,501
1700158853340,390,96
1700158853453,1756,111
1700158853867,1025,591
1700158854172,1136,429
1700158854305,4083,37
1700158854581,1024,402
1700158854791,1209,522
1700158854792,1057,394
1700158854804,1314,202
1700158854829,4075,53
1700158854830,969,554
1700158855057,505,92
1700158855108,403,91
1700158855187,1062,509
1700158855256,692,109
1700158855682,1061,448
1700158855986,1041,385
1700158856209,955,602
1700158856443,857,117
1700158856710,7930,49
1700158857521,1036,394
1700158857591,385,88
1700158857935,1313,148
1700158858013,1035,395
1700158858164,4076,39
1700158858174,1171,380
1700158858315,1314,218
1700158858351,1003,376
1700158858378,1013,439
1700158858446,1129,526
1700158859140,986,441
1700158859225,1028,366
1700158859277,3287,47
1700158859362,1160,400
1700158859597,1160,639
1700158859955,3243,82
1700158860232,1036,650
1700158860258,1007,441
1700158860761,1154,482
1700158860786,1039,385
1700158860808,1082,538
1700158860912,1144,404
1700158860950,979,622
1700158861361,181,147
1700158861933,1232,80
1700158861954,1126,446
1700158862082,1024,385
1700158863425,917,33
1700158863649,1226,393
1700158863791,1171,401
1700158864078,1032,502
1700158864146,434,124
1700158864175,311,18
1700158864433,1133,92
1700158864617,401,130
1700158864718,376,81
1700158865687,1176,383
1700158865882,1029,71
1700158866022,1312,132
1700158866191,372,63
1700158866223,1203,385
1700158866713,1015,596
1700158866715,1018,388
1700158866742,1045,605
1700158866821,1112,431
1700158866955,237,79
1700158866985,1162,427
1700158867415,1076,377
1700158867625,1199,534
1700158867708,28,265
1700158867720,1052,412
1700158867797,1180,880
1700158868078,1083,407
1700158868185,1785,137
1700158868235,1053,394
1700158868291,243,14
1700158868369,1028,374
1700158868401,1101,411
1700158868693,2199,59
1700158868724,1179,921
1700158869304,1005,394
1700158869586,1151,404
1700158869824,181,167
1700158869911,1149,379
1700158870160,4083,124
1700158871689,1070,428
1700158871778,992,97
1700158872059,1035,616
1700158872496,912,395
1700158873082,1353,234
1700158873141,388,88
1700158873260,1044,394
1700158873291,997,393
1700158873329,1109,488
1700158873424,1311,159
1700158873725,1025,589
1700158874174,1232,80
1700158874254,1106,399
1700158874657,1060,396
1700158874731,398,46
1700158874777,1786,67
1700158874928,119,12
1700158874951,247,14
1700158875104,1013,386
1700158875418,407,88
1700158875560,2220,43
1700158875857,1030,375
1700158875880,1035,391
1700158876117,385,67
1700158876954,380,97
1700158877033,1046,393
1700158877327,1036,390
1700158877443,985,552
1700158878279,1054,397
1700158879116,181,126
1700158879471,2648,77
1700158880116,1089,412
1700158880256,405,89
1700158880363,1097,393
1700158880733,1168,436
1700158881039,333,18
1700158881166,1053,415
1700158881408,396,107
1700158882477,986,448
1700158882657,1315,198
1700158882736,407,83
1700158882784,4085,54
1700158882849,1032,398
1700158882958,1064,396
1700158883064,1044,450
1700158883139,1214,406
1700158883212,3021,135
1700158883453,1033,406
1700158883474,42,154
1700158883548,1025,401
1700158884026,4082,400
1700158884148,1019,52
1700158884205,450,107
1700158884374,181,263
1700158884445,1025,441
1700158884681,1201,401
1700158885355,1021,398
1700158885833,417,117
1700158886068,1182,396
1700158886409,1027,569
1700158886618,1351,140
1700158887265,409,95
1700158887536,2584,145
1700158887875,1009,411
1700158887922,4073,38
1700158888021,1109,377
1700158888430,1155,75
1700158888824,1066,379
1700158888860,431,94
1700158888921,1201,391
1700158888935,387,95
1700158888948,1003,394
1700158889288,1033,396
1700158889480,1018,388
1700158889566,1436,66
1700158889602,3021,135
1700158889738,983,373
1700158890068,1312,283
1700158890490,1082,406
1700158890581,998,447
1700158890639,1316,168
1700158891019,1314,231
1700158891621,1046,438
1700158891645,1023,388
1700158891738,1227,652
1700158891832,1019,394
1700158892036,936,432
1700158892231,4097,43
1700158892420,46,138
1700158893064,404,83
1700158893139,1059,388
1700158893805,12,139
1700158893905,1044,471
1700158894318,1134,379
1700158894359,379,65
1700158894375,429,115
1700158894419,1159,397
1700158894517,1223,444
1700158894607,1093,432
1700158894856,1009,397
1700158894929,380,58
1700158895403,3585,125
1700158895487,1786,67
1700158895554,1102,427
1700158895909,1183,429
1700158896008,1086,393
1700158896058,1038,398
1700158896420,1059,397
1700158896423,1004,419
1700158896998,371,53
1700158897543,396,131
1700158897661,4092,44
1700158897916,1189,399
1700158898149,1083,403
1700158898204,1152,437
1700158898250,1063,386
1700158898272,1108,622
1700158898692,1017,398
1700158898860,1120,375
1700158899541,1060,365
1700158899663,1009,399
1700158899697,1053,414
1700158899810,304,18
1700158899982,1097,418
1700158900049,1018,476
1700158900122,1143,70
1700158901057,991,108
1700158901151,1155,75
1700158901475,1143,429
1700158901696,1068,401
1700158901767,1036,619
1700158902028,1032,447
1700158902068,4077,42
1700158902363,1015,399
1700158902478,1312,175
1700158902574,685,120
1700158902723,398,98
1700158903390,1173,385
1700158903604,1073,454
1700158903672,2042,56
1700158903717,1061,408
1700158904042,17,120
1700158904774,1316,170
1700158904788,439,98
1700158904964,390,155
1700158905122,1023,406
1700158905175,1029,519
1700158905225,404,144
1700158905852,1124,408
1700158906410,1044,413
1700158906475,1022,390
1700158906712,393,113
1700158906730,406,82
1700158906817,1102,408
1700158906831,238,14
1700158907260,1146,396
1700158907324,4090,61
1700158907641,1048,396
1700158907664,1040,414
1700158907742,4076,48
1700158907985,750,44
1700158908068,2279,85
1700158908424,1037,373
1700158908514,1156,390
1700158908639,4721,59
1700158908898,1034,479
1700158909115,430,90
1700158909515,1044,35
1700158909724,1009,415
1700158909880,1026,400
1700158909918,1089,465
1700158910712,62,152
1700158911024,382,53
1700158911047,998,373
1700158911982,936,431
1700158912474,2374,116
1700158913140,1150,404
1700158913275,1099,410
1700158913699,7,136
1700158913759,4078,42
1700158913769,1033,411
1700158913824,1071,415
1700158914024,1099,414
1700158914179,238,14
1700158914414,685,137
1700158914514,1020,502
1700158914620,1315,144
1700158915043,4083,42
1700158915599,9,166
1700158915724,421,93
1700158915854,1200,526
1700158915915,2584,113
1700158916087,394,91
1700158916664,1628,48
1700158916716,1046,442
1700158916718,383,84
1700158916853,376,65
1700158916911,4132,60
1700158916947,379,87
1700158917082,1046,395
1700158917257,1173,420
1700158917330,1351,186
1700158917498,243,14
1700158917721,410,100
1700158918732,387,52
1700158918959,1034,429
1700158919811,1162,411
1700158920149,1121,506
1700158921224,331,18
1700158921307,1081,388
1700158921401,4093,68
1700158921478,30,182
1700158921494,2525,81
1700158921919,4484,64
1700158922367,1073,408
1700158922960,1191,407
1700158923022,1094,362
1700158923381,459,562
1700158923432,985,426
1700158923481,6445,51
1700158923578,395,87
1700158923773,1070,392
1700158924006,1786,50
1700158924043,1081,414
1700158924206,1130,459
1700158924680,1320,192
1700158924761,1023,377
1700158924848,2374,120
1700158924896,4086,47
1700158925153,238,14
1700158925587,1314,137
1700158925671,1072,398
1700158925778,394,89
1700158926210,373,60
1700158926466,375,66
1700158926666,1142,491
1700158926713,395,116
1700158926928,1044,394
1700158927243,1021,398
1700158927244,406,91
1700158927340,996,446
1700158927606,1010,635
1700158927818,1156,424
1700158928228,1115,413
1700158928272,1116,401
1700158928285,1045,390
1700158928483,1529,56
1700158928643,1163,386
1700158929320,440,117
1700158929472,457,98
1700158929474,4083,53
1700158929521,1313,135
1700158929565,1044,368
1700158930372,1170,939
1700158930409,1038,396
1700158930490,2001,74
1700158930728,392,103
1700158931036,966,403
1700158931631,120,12
1700158932162,1201,402
1700158932206,1152,400
1700158932709,238,14
1700158933375,997,393
1700158933407,1025,394
1700158933521,1121,440
1700158933680,1312,141
1700158933755,403,113
1700158934155,1036,388
1700158934539,385,80
1700158934672,444,101
1700158934720,1012,461
1700158934777,1036,590
1700158934813,1036,375
1700158935190,380,61
1700158935338,378,56
1700158935637,1052,378
1700158935685,1039,417
1700158935757,1097,409
1700158935915,1052,373
1700158936175,1036,397
1700158936275,376,74
1700158936620,1043,397
1700158936716,1020,445
1700158936793,1105,429
1700158936975,1095,420
1700158937248,1033,403
1700158937414,1063,93
1700158937739,981,402
1700158937772,999,411
1700158937869,1010,401
1700158938087,1018,396
1700158938687,1145,374
1700158938720,1059,477
1700158938818,1080,395
1700158939357,4072,56
1700158939445,1321,182
1700158939497,1035,400
1700158939498,1004,394
1700158940209,1165,421
1700158940292,2637,140
1700158940323,1108,459
1700158941011,978,391
1700158941012,414,137
1700158941151,400,103
1700158941214,998,396
1700158941304,1045,393
1700158941805,4086,41
1700158942051,1002,407
1700158942052,874,150
1700158942128,1060,415
1700158942347,399,92
1700158942361,2584,161
1700158942389,4088,37
1700158942454,1219,429
1700158942615,4090,83
1700158942690,1100,371
1700158943070,1064,418
1700158943277,1064,414
1700158943535,4085,41
1700158944061,1003,418
1700158944500,1204,437
1700158944552,1656,82
1700158944573,1179,445
1700158944682,1146,440
1700158944724,420,80
1700158944918,1136,518
1700158945689,402,95
1700158945892,18,128
1700158945996,2637,102
1700158946285,12,231
1700158946287,1271,423
1700158946524,434,77
1700158946778,1050,362
1700158946902,1069,410
1700158947161,242,14
1700158947280,2584,154
1700158947299,1116,451
1700158947441,998,411
1700158947656,1103,393
1700158947752,4074,83
1700158948267,1163,418
1700158948519,1065,474
1700158948758,1063,93
1700158949119,398,95
1700158949280,874,169
1700158949355,1056,417
1700158949466,1116,79
1700158949606,1044,396
1700158949751,2221,212
1700158949826,1075,466
1700158949877,4086,35
1700158950184,401,89
1700158950550,1044,524
1700158950680,1312,157
1700158951482,1039,398
1700158951998,1027,390
1700158952085,395,93
1700158952145,1133,423
1700158952339,1156,565
1700158952458,1082,522
1700158952829,1126,375
1700158952926,1314,210
1700158952958,1062,373
1700158952985,238,14
1700158953316,1313,181
1700158953442,1200,406
1700158953446,4086,63
1700158953636,413,137
1700158953843,1054,374
1700158954107,1059,622
1700158954158,1050,411
1700158954428,1069,419
1700158954554,1085,426
1700158954692,1012,434
1700158954852,1537,51
1700158955343,401,80
1700158955354,1158,589
1700158955595,1028,396
1700158955606,369,57
1700158955766,1133,507
1700158956080,1010,485
1700158957095,4091,44
1700158957208,1066,465
1700158957274,1036,422
1700158957512,977,407
1700158957645,1097,411
1700158957665,396,88
1700158958454,1096,514
1700158959071,2006,77
1700158959455,4091,78
1700158960002,1052,667
1700158960088,1082,428
1700158960499,1073,378
1700158960508,11,141
1700158960632,4091,46
1700158960652,1093,396
1700158960684,1014,392
1700158960729,1085,375
1700158960858,4076,27
1700158961031,1174,411
1700158961426,1094,378
1700158961682,1086,410
1700158961924,987,413
1700158962778,1088,363
1700158963378,1102,523
1700158963456,1029,401
1700158963814,981,381
1700158963914,1029,405
1700158964001,374,91
1700158964007,2675,97
1700158964172,1023,415
1700158964408,956,59
1700158964696,1057,388
1700158964766,1053,385
1700158965427,1041,395
1700158965754,4106,99
1700158966309,1146,401
1700158966471,1038,401
1700158966605,1051,440
1700158966699,15,134
1700158966881,1006,394
1700158967219,424,102
1700158967443,1029,415
1700158967483,1006,488
1700158967994,1005,386
1700158968459,404,96
1700158968760,1147,509
1700158968853,1314,138
1700158969065,1008,408
1700158969527,397,93
1700158969668,1027,450
1700158969864,2312,107
1700158970940,424,96
1700158971285,2739,97
1700158971346,1042,424
1700158971631,2675,84
1700158971886,1094,385
1700158972179,415,93
1700158972239,1096,411
1700158972439,398,127
1700158972621,1052,564
1700158972806,1089,394
1700158972913,1160,443
1700158973119,1786,50
1700158973420,1090,558
1700158973625,1317,180
1700158973972,1179,511
1700158974253,1116,368
1700158974331,388,55
1700158974911,4081,53
1700158974925,887,112
